08;6018;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5819;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6295;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;5452;6;0;0;0;0;0;4;2;2;2;4;3;2;4;2;5;4;4;2;4;5;;2;4;4;2;5;2;2;2;2;2
10;6064;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6357;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;5994;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6239;0;1;0;0;0;0;1;1;2;4;2;5;1;2;4;1;1;4;2;1;2;1;2;5;4;;2;4;;4;1;5
06;5971;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
06;6335;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
06;6336;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
11;6151;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;5883;7;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;6314;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6273;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;5746;0;0;0;0;0;0;2;5;5;4;2;4;2;;4;;;2;2;;1;;5;2;2;2;4;4;4;;;4
12;6198;6;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6255;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6256;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6386;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
06;5974;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6387;8;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6298;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6086;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6052;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;5933;6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6245;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5179;7;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
11;6071;3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5916;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6343;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6275;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6348;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
06;5973;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6257;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6012;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;5871;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6296;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6342;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6224;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6258;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6046;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;6313;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6285;0;1;0;0;0;0;1;5;5;1;2;1;2;1;1;2;2;1;1;1;2;2;5;4;3;2;3;5;2;4;;
09;4639;4;1;0;0;1;0;1;5;5;;;5;1;1;3;1;1;3;2;2;1;1;4;5;;3;2;5;1;4;1;5
01;5776;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6297;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6259;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;5924;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6303;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6013;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6021;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5913;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6286;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;5989;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
